id,id_scanned_kanban,kanban,location,delivery,line_no,stock_address,supplier_name,parts_code,parts_name,quantity,kanban_num,scooter_station,scan_date_time,request_date_time,requested_by,print_date_time,selector_ip,selection_date_time,status
6274749,REQ:220123058db52,"F110145704570CQ3                 0254S.OAL23 KL                                                     ",4570,4570,S.OAL23 KL,WIRE40277,NULL,CQ3,"AVSSH 0.5F LG ",1000,254,WT2B,2022-01-23 05:40:58.00,2022-01-23 05:41:44.00,DI-WPypxkSjiIil5i3df,2022-01-23 05:45:08.00,172.25.119.232,2022-01-23 05:45:04.00,Ongoing Picking
6274757,REQ:220123058db52,"F11014570457000I                 0500TKR E@12 K                                                     ",4570,4570,TKR E@12 K,WR110106,NULL,00I,"CIVUS 0.75 BE ",1500,500,WT2B,2022-01-23 05:40:43.00,2022-01-23 05:41:44.00,DI-WPypxkSjiIil5i3df,2022-01-23 05:45:49.00,172.25.119.232,2022-01-23 05:45:47.00,Ongoing Picking
6274804,REQ:22012304b631f,"F11014570457001RB4               0026TOY-F-A83                                                      ",4570,4570,TOY-F-A83,WR100226,NULL,01RB4,"KESSX 0.3F G ",1900,26,WT3,2022-01-23 04:18:59.00,2022-01-23 05:27:14.00,DI-WPypxkSjiIil5i3df,2022-01-23 05:49:09.00,172.25.119.232,2022-01-23 05:46:43.00,Ongoing Picking
6274904,REQ:22012305670d2,"F11014570457031161               23761121 KL                                                        ",4570,4570,1121 KL,AB90101,7047-0195-30,31161,"YB-31-B   ",1000,2376,FA7,2022-01-23 05:42:22.00,2022-01-23 05:42:48.00,DI-nvy63fny8k2pwHp5D,2022-01-23 05:51:22.00,172.25.116.78,2022-01-23 05:50:42.00,Ongoing Picking
6274906,REQ:22012305670d2,"F11014570457031161               23721121 KL                                                        ",4570,4570,1121 KL,AB90101,7047-0195-30,31161,"YB-31-B   ",1000,2372,FA7,2022-01-23 05:42:29.00,2022-01-23 05:42:48.00,DI-nvy63fny8k2pwHp5D,2022-01-23 05:51:22.00,172.25.116.78,2022-01-23 05:50:42.00,Ongoing Picking
6274946,REQ:22012305fa545,"F11014570457002M5P               00883135 KL                                                        ",4570,4570,3135 KL,O100101,NULL,02M5P,"VPD13X0.7X60(B)   ",100,88,FA14,2022-01-23 05:37:10.00,2022-01-23 05:37:31.00,DI-MDujBC29d7TZOsC34,2022-01-23 05:54:34.00,172.25.116.78,2022-01-23 05:54:28.00,Ongoing Picking
6275112,REQ:220123054ba1c,"F11014570457025771               0412TKR SPJ KL                                                     ",4570,4570,TKR SPJ KL,L130201,MX36004XF3,25771,"RH-JMX36BO4F   ",1000,412,WT12,2022-01-23 05:50:56.00,2022-01-23 05:58:44.00,PD-HNFAGJSAdqwOro3tugs56fofsjfosd36Y,2022-01-23 05:59:57.00,172.25.119.232,2022-01-23 05:59:31.00,Ongoing Picking
6275369,REQ:22012306c55df,"F11014570457021909               4263TUN B10KL                                                      ",4570,4570,TUN B10KL,A100102,09895NQT-SN-F-L,21909,"SSGF   ",8500,4263,WT13,2022-01-23 06:06:56.00,2022-01-23 06:07:05.00,PD-GKDHGKDMGKLDLKVMS40626596DHJ4D,2022-01-23 06:08:42.00,172.25.119.232,2022-01-23 06:08:40.00,Ongoing Picking
6275371,REQ:22012306c55df,"F11014570457021689               0022YAM-B3                                                         ",4570,4570,YAM-B3,C40203,RFW-F-125,21689,"NFMTF-W   ",3800,22,WT13,2022-01-23 06:06:41.00,2022-01-23 06:07:05.00,PD-GKDHGKDMGKLDLKVMS40626596DHJ4D,2022-01-23 06:09:00.00,172.25.119.232,2022-01-23 06:08:58.00,Ongoing Picking
6275522,REQ:220123065b3ac,"F1101457045701ES                 0086T20 A43KL2                                                     ",4570,4570,T20 A43KL2,WR120103,NULL,1ES,"DVSS 0.85 G ",1000,86,WT11,2022-01-23 06:12:32.00,2022-01-23 06:13:10.00,DI-m9tzBNMzCdgfew3Y,2022-01-23 06:15:14.00,172.25.119.232,2022-01-23 06:15:04.00,Ongoing Picking
6275530,REQ:220123065b3ac,"F110145704570JW1                 0820T20 J71KL1                                                     ",4570,4570,T20 J71KL1,WIRE40108,NULL,JW1,"CIVUS 0.13 P ",2500,820,WT11,2022-01-23 06:11:18.00,2022-01-23 06:13:10.00,DI-m9tzBNMzCdgfew3Y,2022-01-23 06:15:14.00,172.25.119.232,2022-01-23 06:15:04.00,Ongoing Picking
6275544,REQ:220123065b3ac,"F1101457045700DT                 0107T20 R12KL1                                                     ",4570,4570,T20 R12KL1,WR120205,NULL,0DT,"DVSS 0.3 R ",1000,107,WT11,2022-01-23 06:11:29.00,2022-01-23 06:13:10.00,DI-m9tzBNMzCdgfew3Y,2022-01-23 06:15:14.00,172.25.119.232,2022-01-23 06:15:04.00,Ongoing Picking
6276051,REQ:2201230629f9c,"F11014570457033426               09341125 KL                                                        ",4570,4570,1125 KL,AB80101,7147-2666-40,33426,"YA-107-GR   ",1500,934,FA7,2022-01-23 06:26:46.00,2022-01-23 06:27:36.00,DI-nvy63fny8k2pwHp5D,2022-01-23 06:28:38.00,172.25.119.7,2022-01-23 06:28:35.00,Ongoing Picking
6276069,REQ:2201230605fc2,"F11014570457028009               04061118 KL                                                        ",4570,4570,1118 KL,AB220201,C23567P51,28009,"DA-546-B   ",1000,406,FA7,2022-01-23 06:28:00.00,2022-01-23 06:28:27.00,DI-nvy63fny8k2pwHp5D,2022-01-23 06:29:16.00,172.25.119.7,2022-01-23 06:29:13.00,Ongoing Picking
6276187,REQ:22012306cdd36,"F11014570457001KWC               05851118 KL                                                        ",4570,4570,1118 KL,AB10101,91553-SFE-0030-H1,01KWC,"NA-173-GR   ",500,585,FA7,2022-01-23 06:28:37.00,2022-01-23 06:29:47.00,DI-nvy63fny8k2pwHp5D,2022-01-23 06:31:20.00,172.25.119.7,2022-01-23 06:31:15.00,Ongoing Picking
6276206,REQ:22012306cdd36,"F11014570457033425               14561123 KL                                                        ",4570,4570,1123 KL,AC210202,7147-2668-40,33425,"YA-106-GR   ",2000,1456,FA7,2022-01-23 06:28:42.00,2022-01-23 06:29:47.00,DI-nvy63fny8k2pwHp5D,2022-01-23 06:31:21.00,172.25.119.7,2022-01-23 06:31:15.00,Ongoing Picking
6276253,REQ:22012306d1c2e,"F1101457045700VB                 0438S.O I11 KL                                                     ",4570,4570,S.O I11 KL,WIRE922,PAVSS 0.85 Y,0VB,"PAVSS 0.85 Y ",1000,438,WT2A,2022-01-23 06:29:08.00,2022-01-23 06:29:38.00,DI-guhbnMUxv13fgKXUlm,2022-01-23 06:31:48.00,172.25.119.232,2022-01-23 06:31:31.00,Ongoing Picking
6276371,REQ:220123064eb0a,"F1101457045700HP                 0382HONDA 3M0A                                                     ",4570,4570,HONDA 3M0A,WIRE50110,NULL,0HP,"IVSS 2.0F W ",400,382,WT12,2022-01-23 06:31:35.00,2022-01-23 06:32:25.00,PD-HNFAGJSAdqwOro3tugs56fofsjfosd36Y,2022-01-23 06:33:25.00,172.25.119.232,2022-01-23 06:32:56.00,Ongoing Picking
6276407,REQ:220123064eb0a,"F110145704570YS8                 0470TKRA KL                                                        ",4570,4570,TKRA KL,WR110221,NULL,YS8,"AVSS 0.3F SB ",1000,470,WT12,2022-01-23 06:31:59.00,2022-01-23 06:32:25.00,PD-HNFAGJSAdqwOro3tugs56fofsjfosd36Y,2022-01-23 06:33:39.00,172.25.119.232,2022-01-23 06:32:56.00,Ongoing Picking
6277222,REQ:22012308ad276,"F11014570457033991               0638HONDA 3MOA                                                     ",4570,4570,HONDA 3MOA,B80101,7173-1873,33991,"FRT-972TY00030   ",1500,638,WT12,2022-01-23 08:09:22.00,2022-01-23 08:10:25.00,DI-ABCnM143bnjgKXUlm,2022-01-23 08:19:56.00,172.25.119.232,2022-01-23 08:19:50.00,Ongoing Picking
6277296,REQ:2201230879473,"F11014570457028009               04211008-290KL                                                     ",4570,4570,1008-290KL,AB220201,C23567P51,28009,"DA-546-B   ",1000,421,FA6,2022-01-23 08:27:08.00,2022-01-23 08:28:10.00,DI-VNxK9q1SgTHkeOZfj,2022-01-23 08:28:19.00,172.25.119.232,2022-01-23 08:28:16.00,Ongoing Picking
6277368,REQ:2201230856e9d,"F11014570457033905               0497SUB F2-E3                                                      ",4570,4570,SUB F2-E3,A170101,1939349-1,33905,"AEESF49-1   ",11000,497,WT4,2022-01-23 08:29:34.00,2022-01-23 08:36:57.00,DI-SE3UHMHWGo6fIkTsc,2022-01-23 08:52:35.00,NULL,NULL,Ongoing Picking
6277431,REQ:2201230816f99,"F11014570457014145               01784121 KL1                                                       ",4570,4570,4121 KL1,P410201,#234WS 0.13X10X20????,14145,"VT0.13X10SLT(G)   ",100,178,FA16,2022-01-23 08:58:09.00,2022-01-23 08:59:01.00,DI-he5X60fimJ8qx26hd,2022-01-23 09:00:47.00,172.25.118.197,2022-01-23 09:00:44.00,Ongoing Picking
6277451,REQ:220123098de6a,"F11014570457001KWC               05711118 KL                                                        ",4570,4570,1118 KL,AB10101,91553-SFE-0030-H1,01KWC,"NA-173-GR   ",500,571,FA7,2022-01-23 09:13:54.00,2022-01-23 09:13:58.00,DI-mHGQRMjgC85aqZd9G,2022-01-23 09:16:17.00,172.25.119.232,2022-01-23 09:16:10.00,Ongoing Picking
6277534,REQ:22012309922d3,"F11014570457033991               0736T20 SPBKL1                                                     ",4570,4570,T20 SPBKL1,B80101,7173-1873,33991,"FRT-972TY00030   ",1500,736,WT11,2022-01-23 09:06:30.00,2022-01-23 09:07:49.00,PD-2FMdmfvQWOFMfasRIEJGBLAMMFNeE,2022-01-23 09:44:32.00,172.25.116.78,2022-01-23 09:43:35.00,Ongoing Picking
6277895,REQ:220123123f7fa,"F11014570457037705               02241102 KL                                                        ",4570,4570,1102 KL,AB110201,GB2275,37705,"GB2275   ",30,224,FA6,2022-01-23 12:04:50.00,2022-01-23 12:32:15.00,DI-Y3WFNAlUbQuyL57Hz,2022-01-23 13:00:34.00,172.25.119.232,2022-01-23 13:00:23.00,Ongoing Picking
6278014,REQ:22012301a9cab,"F11014570457028183               0054J12 L15 KL                                                     ",4570,4570,J12 L15 KL,A180403,7116-3096-02,28183,"TYLRF85   ",700,54,WT6,2022-01-23 13:38:58.00,2022-01-23 13:39:09.00,LV-jKcNcMrCgMBoPLVlnO143,2022-01-23 13:46:49.00,172.25.119.232,2022-01-23 13:46:45.00,Ongoing Picking
6278060,REQ:2201230218e8b,"F11014570457036546               06483161 KL                                                        ",4570,4570,3161 KL,J30101,7187-8855,36546,"YSN-14F   ",200,648,FA16,2022-01-23 14:33:25.00,2022-01-23 14:33:49.00,LV-jKcNcMrCgMBoPLVlnO143,2022-01-23 14:36:58.00,172.25.119.232,2022-01-23 14:36:53.00,Ongoing Picking
6278067,REQ:2201230218e8b,"F11014570457038740               00153161 KL                                                        ",4570,4570,3161 KL,MAIG180204,7187-8856,38740,"HSE/YSN4-20F-G   ",1080,15,FA16,2022-01-23 14:33:42.00,2022-01-23 14:33:49.00,LV-jKcNcMrCgMBoPLVlnO143,2022-01-23 14:36:58.00,172.25.119.232,2022-01-23 14:36:53.00,Ongoing Picking
6278076,REQ:220123020de6f,"F11014570457022814               0402TKR SPM KL                                                     ",4570,4570,TKR SPM KL,B180101,HX4PLG-SI-SS-O,22814,"C-WPC-O   ",5000,402,WT12,2022-01-23 14:37:51.00,2022-01-23 14:38:01.00,DI-ABCnM143bnjgKXUlm,2022-01-23 14:39:03.00,172.25.119.232,2022-01-23 14:38:52.00,Ongoing Picking
6278084,REQ:22012302c6d5c,"F11014570457016707               3884J12 SPB KL                                                     ",4570,4570,J12 SPB KL,B100201,CAP-INS5A,16707,"CAP-INS5A   ",100,3884,WT6,2022-01-23 14:27:30.00,2022-01-23 14:27:47.00,LV-jKcNcMrCgMBoPLVlnO143,2022-01-23 14:39:24.00,172.25.119.232,2022-01-23 14:39:20.00,Ongoing Picking
6278085,REQ:22012302c6d5c,"F11014570457016707               3886J12 SPB KL                                                     ",4570,4570,J12 SPB KL,B100201,CAP-INS5A,16707,"CAP-INS5A   ",100,3886,WT6,2022-01-23 14:27:39.00,2022-01-23 14:27:47.00,LV-jKcNcMrCgMBoPLVlnO143,2022-01-23 14:39:24.00,172.25.119.232,2022-01-23 14:39:20.00,Ongoing Picking
6278104,REQ:220123022755d,"F11014570457031457               00013160 KL                                                        ",4570,4570,3160 KL,MAIG140310,NULL,31457,"HSE-10F-1-L   ",100,1,FA16,2022-01-23 14:43:37.00,2022-01-23 14:44:06.00,LV-jKcNcMrCgMBoPLVlnO143,2022-01-23 14:44:38.00,172.25.119.232,2022-01-23 14:44:33.00,Ongoing Picking
6278220,REQ:220123039dbce,"F110145704570JJ8                 0201TKR M41 KL                                                     ",4570,4570,TKR M41 KL,WIRE40117,NULL,JJ8,"CIVUS 0.22 BR ",1500,201,WT12,2022-01-23 15:37:43.00,2022-01-23 15:38:10.00,DI-ABCnM143bnjgKXUlm,2022-01-23 15:50:27.00,172.25.119.232,2022-01-23 15:50:21.00,Ongoing Picking
6278242,REQ:220123043dd40,"F11014570457036347               00043158 KL                                                        ",4570,4570,3158 KL,MAIG40302,NULL,36347,"FLB-T5A0030   ",216,4,FA16,2022-01-23 16:09:00.00,2022-01-23 16:10:02.00,LV-jKcNcMrCgMBoPLVlnO143,2022-01-23 16:19:22.00,172.25.116.78,2022-01-23 16:19:13.00,Ongoing Picking
6278243,REQ:220123043dd40,"F11014570457000945               06573158 KL                                                        ",4570,4570,3158 KL,P710101,HE187RL-5F-NA,00945,"HK-L5F   ",100,657,FA16,2022-01-23 16:09:33.00,2022-01-23 16:10:02.00,LV-jKcNcMrCgMBoPLVlnO143,2022-01-23 16:19:22.00,172.25.116.78,2022-01-23 16:19:13.00,Ongoing Picking
6278248,REQ:220123043dd40,"F11014570457037365               04073159 KL                                                        ",4570,4570,3159 KL,F210303,HE187RL-2M-NA,37365,"HK-L2M   ",100,407,FA16,2022-01-23 16:07:23.00,2022-01-23 16:10:02.00,LV-jKcNcMrCgMBoPLVlnO143,2022-01-23 16:19:22.00,172.25.116.78,2022-01-23 16:19:13.00,Ongoing Picking
6278251,REQ:220123043dd40,"F11014570457020156               04453159 KL                                                        ",4570,4570,3159 KL,H80101,11742N8A04F-NA,20156,"MK-4FA   ",100,445,FA16,2022-01-23 16:08:09.00,2022-01-23 16:10:02.00,LV-jKcNcMrCgMBoPLVlnO143,2022-01-23 16:19:22.00,172.25.116.78,2022-01-23 16:19:13.00,Ongoing Picking
6278253,REQ:220123043dd40,"F11014570457022959               02903159 KL                                                        ",4570,4570,3159 KL,K180101,7035-2622-30,22959,"GB3950   ",100,290,FA16,2022-01-23 16:08:13.00,2022-01-23 16:10:02.00,LV-jKcNcMrCgMBoPLVlnO143,2022-01-23 16:19:22.00,172.25.116.78,2022-01-23 16:19:13.00,Ongoing Picking
6278257,REQ:220123043dd40,"F11014570457001O8N               00653159 KL                                                        ",4570,4570,3159 KL,O480102,HE02 24M-L,01O8N,"HSE-24M-1-L   ",100,65,FA16,2022-01-23 16:08:18.00,2022-01-23 16:10:02.00,LV-jKcNcMrCgMBoPLVlnO143,2022-01-23 16:19:22.00,172.25.116.78,2022-01-23 16:19:13.00,Ongoing Picking
6278393,REQ:220123045a1e6,"F11014570457000A7Y               01083135 KL                                                        ",4570,4570,3135 KL,AD20201,39825-T20-A111-Y1,00A7Y,"CORD825T20A111,H   ",100,108,FA14,2022-01-23 16:38:16.00,2022-01-23 16:38:25.00,PD-JEKRJWQMV5f96wkqfjwodmvlbsjfpvSFK,2022-01-23 16:43:03.00,172.25.118.197,2022-01-23 16:43:01.00,Ongoing Picking
6278396,REQ:220123045a1e6,"F11014570457002JQ3               02333135 KL                                                        ",4570,4570,3135 KL,J10201,"SCROLL-A PVCRG 22X00,70X0120",02JQ3,"VPD22X0.7X120(B)   ",100,233,FA14,2022-01-23 16:38:18.00,2022-01-23 16:38:25.00,PD-JEKRJWQMV5f96wkqfjwodmvlbsjfpvSFK,2022-01-23 16:43:03.00,172.25.118.197,2022-01-23 16:43:01.00,Ongoing Picking
6278401,REQ:220123045a1e6,"F11014570457002M5P               01383135 KL                                                        ",4570,4570,3135 KL,O100101,NULL,02M5P,"VPD13X0.7X60(B)   ",100,138,FA14,2022-01-23 16:38:22.00,2022-01-23 16:38:25.00,PD-JEKRJWQMV5f96wkqfjwodmvlbsjfpvSFK,2022-01-23 16:43:03.00,172.25.118.197,2022-01-23 16:43:01.00,Ongoing Picking
6278414,REQ:220123040b935,"F11014570457002VSN               04363157 KL                                                        ",4570,4570,3157 KL,H40101,NULL,02VSN,"GB5468   ",200,436,FA14,2022-01-23 16:33:45.00,2022-01-23 16:33:59.00,PD-JEKRJWQMV5f96wkqfjwodmvlbsjfpvSFK,2022-01-23 16:45:35.00,172.25.119.232,2022-01-23 16:45:30.00,Ongoing Picking
6278415,REQ:220123040b935,"F11014570457002VSN               04373157 KL                                                        ",4570,4570,3157 KL,H40101,NULL,02VSN,"GB5468   ",200,437,FA14,2022-01-23 16:33:46.00,2022-01-23 16:33:59.00,PD-JEKRJWQMV5f96wkqfjwodmvlbsjfpvSFK,2022-01-23 16:45:35.00,172.25.119.232,2022-01-23 16:45:30.00,Ongoing Picking
6278494,REQ:220123081128c,"F110145704570EE1                 1437H-O L53KL1                                                     ",4570,4570,H-O L53KL1,WIRE50141,NULL,EE1,"AVSS 2.0F G ",400,1437,WT9,2022-01-23 20:10:43.00,2022-01-23 20:11:30.00,PD-LASMVLKAfweJIOF26WQDd195ksaFMF,2022-01-23 20:33:04.00,172.25.117.170,2022-01-23 20:33:01.00,Ongoing Picking
6278497,REQ:22012308cfb73,"F110145704570999                 1235HONDA 3M0A                                                     ",4570,4570,HONDA 3M0A,WR100118,NULL,999,"AVS 3.0 R ",200,1235,WT12,2022-01-23 20:12:06.00,2022-01-23 20:12:22.00,PD-HNFAGJSAdqwOro3tugs56fofsjfosd36Y,2022-01-23 20:33:37.00,172.25.117.170,2022-01-23 20:33:34.00,Ongoing Picking
6278499,REQ:22012308cfb73,"F110145704570UV7                 2157HONDA FAPV                                                     ",4570,4570,HONDA FAPV,WIRE20103,NULL,UV7,"CIVUS 0.5 G ",2000,2157,WT12,2022-01-23 20:11:53.00,2022-01-23 20:12:22.00,PD-HNFAGJSAdqwOro3tugs56fofsjfosd36Y,2022-01-23 20:33:37.00,172.25.117.170,2022-01-23 20:33:34.00,Ongoing Picking
6278501,REQ:22012308cfb73,"F110145704570UB5                 3115TKR J61 KL                                                     ",4570,4570,TKR J61 KL,WR100114,NULL,UB5,"CIVUS 0.35 VI ",2600,3115,WT12,2022-01-23 20:12:00.00,2022-01-23 20:12:22.00,PD-HNFAGJSAdqwOro3tugs56fofsjfosd36Y,2022-01-23 20:34:10.00,172.25.117.170,2022-01-23 20:33:34.00,Ongoing Picking
6278502,REQ:22012308cfb73,"F110145704570UG8                 3447TKR J71 KL                                                     ",4570,4570,TKR J71 KL,WR100112,NULL,UG8,"CIVUS 0.35 GR ",2600,3447,WT12,2022-01-23 20:12:14.00,2022-01-23 20:12:22.00,PD-HNFAGJSAdqwOro3tugs56fofsjfosd36Y,2022-01-23 20:34:10.00,172.25.117.170,2022-01-23 20:33:34.00,Ongoing Picking
6278503,REQ:22012308cfb73,"F11014570457052Z                 1590TKR L63 KL                                                     ",4570,4570,TKR L63 KL,WIRE30113,NULL,52Z,"AVSS 0.3 W ",1000,1590,WT12,2022-01-23 20:12:02.00,2022-01-23 20:12:22.00,PD-HNFAGJSAdqwOro3tugs56fofsjfosd36Y,2022-01-23 20:34:10.00,172.25.117.170,2022-01-23 20:33:34.00,Ongoing Picking
6278544,REQ:22012308c877f,"F110145704570ER7                 0454HONDA FAPV                                                     ",4570,4570,HONDA FAPV,WIRE50142,NULL,ER7,"AVSS 2.0F Y ",400,454,WT3,2022-01-23 20:17:52.00,2022-01-23 20:18:15.00,DI-WPypxkSjiIil5i3df,2022-01-23 20:39:58.00,172.25.117.170,2022-01-23 20:39:55.00,Ongoing Picking
